,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_max,y_max,z_max,x_min,y_min,z_min,x_mad,y_mad,z_mad,magnitude,corr_xy,corr_yz,corr_zx,skew_x,skew_y,skew_z,kurt_x,kurt_y,kurt_z,x_moment1,x_moment2,x_moment3,y_moment1,y_moment2,y_moment3,z_moment1,z_moment2,z_moment3,label
0,1947.7266483516485,2357.313186813187,2102.5457875457873,7786.927568253633,6203.33231695045,4334.496071998819,2356.0,2552.0,2739.0,1455.0,1697.0,1644.0,41.316880006442744,38.226703699228956,33.55578365468402,13771263.346149024,0.7559393353543311,0.32557205171088816,0.178091837884109,-2.665449455761219,-4.0649711885424455,-2.2488942970088406,10.41566132933644,17.541001028450605,17.171407520598315,751.1896536596544,8449.231572676441,144073.62119256778,1968.0218075085722,29557.46064390572,565620.9350849926,556.7587892448879,6157.308428722679,95150.22610685011,1
1,1971.5947802197802,2374.723901098901,2123.870879120879,103.04138301030471,33.36836646640904,130.74523256047982,2015.0,2407.0,2181.0,1925.0,2346.0,2078.0,7.597843205329315,4.264363955641509,8.864956929517705,14037327.095017962,-0.33649158421403025,-0.43979441888902476,0.5835225328620545,-0.7503671412738371,0.1789240670085742,-0.19014978572949462,2.0441943590339973,3.4078569730071386,1.6219472227691423,2934.705587107172,45463.88798324504,784815.0773512934,2036.918896577108,33669.65898759557,620106.6338711495,2404.470831052922,36528.56119342132,623515.352220554,1
2,1973.8759157509157,2373.4468864468863,2127.8040293040294,27.659053648579746,17.32776503106173,28.49089951562479,2015.0,2407.0,2158.0,1946.0,2348.0,2106.0,3.940071985401655,2.9413147902158876,4.079717291255705,14056986.240688398,-0.12962881800783946,-0.12475163442293237,0.35521513808737193,1.0003093498371314,0.6732470727070957,0.8351378804655828,3.611664256865243,9.226370863596017,2.0251932428844066,1265.9993093249232,19698.624244693812,359539.365628701,1255.6912217672366,20413.168588673154,384333.9043432453,1866.049830679067,29914.901175408428,558201.4313601742,1
3,1970.029304029304,2375.062728937729,2121.6405677655675,18.60994713467241,12.836266545572864,35.12950810255069,1994.0,2396.0,2146.0,1942.0,2354.0,2095.0,3.21659689516825,2.73246697594225,4.768352755303341,14023297.123911915,-0.06567861654921091,-0.3315774477440952,0.26711067403952055,-0.4328791356823802,0.17439857850834006,-0.49138153318542466,3.2514528105313456,1.8683152584724585,0.36651986112529,1477.2373262160247,25254.458215837447,491069.01623420103,1629.3068636414635,28681.61706830463,568927.3593189978,2226.8294727135394,37810.07379330366,732392.3729001292,1
4,1968.118131868132,2376.4139194139193,2117.426282051282,24.615165740852554,14.230685370795262,33.1310125504837,1994.0,2396.0,2146.0,1942.0,2354.0,2095.0,3.7330057762750126,2.923076923076943,4.518203484549604,14004326.157293847,0.061141433277637734,-0.26920564049012397,0.03884950506171133,-0.06159153190893213,-0.10503291959697662,0.12258851348671922,1.8969704813292925,1.5443818311199857,0.7917521141768376,1917.7790294418924,31416.20368346275,580955.7255178143,2147.1361172725465,36222.205210338456,683537.3060506782,2062.4133453605564,35089.62066406075,671669.1527437466,1
5,1966.1735347985348,2377.3466117216117,2113.6858974358975,27.172724501536315,12.647717457298503,36.63577181365642,1990.0,2390.0,2134.0,1946.0,2365.0,2089.0,4.010795294449112,2.8315911423740805,4.822244528975431,13985283.354225788,0.08416425014905467,-0.25710776856048106,0.040605304855290236,0.016661295328972304,-0.09461814290017523,0.2863500274251168,0.7774697643270363,0.17084766675148177,0.033365512831355915,2247.802551641191,37247.792511467116,697314.5044415317,3106.6022796182756,52540.73372532319,1017081.9122853704,3165.003686219873,52421.22883984175,1024020.5402306388,1
6,1963.0508241758241,2377.8003663003665,2111.0311355311355,30.480475511210397,10.543479719303896,20.92027599994633,1990.0,2390.0,2131.0,1939.0,2365.0,2089.0,4.042891860886358,2.5684683143474207,3.5581132847616526,13963955.575457413,-0.008552295572403673,-0.15545729871919176,0.11373562158937162,-0.390247815614786,-0.06759045529359442,0.0031591504406372926,1.6445460750180798,0.27252110349866365,0.737057969739157,2037.4068579037205,32975.60098348852,617073.7569177212,3089.0565919189944,53202.496759768655,1035893.0084044203,2386.739396743426,41072.45905355611,799578.5084152023,1
7,1960.4958791208792,2377.9198717948716,2110.3804945054944,24.99906726743952,12.008689360852822,22.66520561627018,1988.0,2391.0,2130.0,1939.0,2357.0,2093.0,3.7984316507668106,2.635563421621162,3.7576140663365947,13951752.840316143,-0.08377746549622841,-0.1919277977029645,0.2610640464302456,-0.3365436511008114,-0.1911334208782948,-0.06438703196659122,1.3323104996188047,2.0889174715918664,0.5112794732583597,2449.6198930551923,47784.90990055527,1021199.9649066401,2615.605423073265,45140.64993794216,878043.9820147207,2992.794541104811,54681.701472965535,1101455.8048185343,1
8,1957.6291208791208,2378.2710622710624,2108.5503663003665,25.410067725314978,12.325792644473964,19.75845224677642,1988.0,2391.0,2130.0,1939.0,2357.0,2088.0,3.8765019321338032,2.653564384333609,3.4222961867192625,13934469.667775296,0.03608065118592938,-0.15945876259871775,0.02079835724689577,0.21792710007968052,-0.3181282575198815,0.07018715299437842,1.569211765191855,2.1878248037912087,1.5632976413085213,1581.248854051496,25396.536365026368,475724.8904323468,3021.1993385118226,50701.092550504865,974775.834238752,2253.568780301366,36556.07134410283,685109.4262241581,1
9,1955.8095238095239,2377.8635531135533,2109.654304029304,17.10382871097157,10.058305324102026,18.073259863610136,1976.0,2389.0,2135.0,1939.0,2362.0,2088.0,3.181929181929179,2.471539602034085,3.2871231332770674,13930067.253159214,0.06856972678267412,-0.20773344715272485,-0.012729815496396235,-0.1701585653931986,-0.12117759008208892,-0.12042981057950179,1.0547076564961202,0.6009889255225489,2.1227327731326415,2606.982195178881,46694.30658807031,922508.3062798333,3161.6783533703415,53344.11562684264,1013312.9560175079,1854.5671403992915,31313.117088396484,596099.7661400546,1
