,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_max,y_max,z_max,x_min,y_min,z_min,x_mad,y_mad,z_mad,magnitude,corr_xy,corr_yz,corr_zx,skew_x,skew_y,skew_z,kurt_x,kurt_y,kurt_z,x_moment1,x_moment2,x_moment3,y_moment1,y_moment2,y_moment3,z_moment1,z_moment2,z_moment3,label
0,1939.0455128205128,2350.0935897435897,2095.2621794871793,10566.662672172912,8482.737394806049,5800.833184993426,2356.0,2552.0,2739.0,1455.0,1697.0,1644.0,54.17822320841861,51.13708908612812,42.28230933596225,13672960.982132643,0.7546245796188267,0.313138690109182,0.15237036935527656,-2.114145645595995,-3.3276265445521767,-1.7622345144144516,6.440390063640329,11.297536867697822,12.02888098913746,928.3000713048672,11103.673204444915,187176.59316275571,1798.148161775639,25845.516542819612,482527.46320791834,666.9042192502784,8187.9855082732265,129526.21740366746,1
1,1965.4384615384615,2377.1108974358976,2115.894871794872,166.6744181459566,51.51141970742931,223.1286916502301,2015.0,2409.0,2181.0,1919.0,2340.0,2062.0,10.016173570019546,5.054340072320846,11.230230111768543,13990615.673291009,-0.35882200882127174,-0.4486690366715248,0.6295319228705362,-0.17656456129386472,-0.05932234595765363,0.2566729450231204,0.4859470588238697,3.4606093956259683,1.5065443622749637,1238.0104519456486,19987.1461966555,390030.5193818657,974.5214038970366,14936.189800295719,278538.4976291915,965.4504750070804,14668.276201089806,278363.6628385329,1
2,1973.9769230769232,2373.7397435897437,2126.9365384615385,105.7597238658777,38.30790762656147,128.05302391518737,2015.0,2407.0,2181.0,1925.0,2346.0,2078.0,6.899270216962448,4.4504569362261694,7.773466469428312,14055084.301780492,-0.24140471905882563,-0.35045342928047885,0.4835751434035054,-1.323187320270376,0.5061860188922038,-0.6435065805924116,4.007266390162683,3.7071750853742333,3.2907500088865547,1902.9192637561052,29260.00079903037,553307.3992282337,1544.1783917804503,26654.173118710725,532115.0353687506,1566.0741458797497,24439.53982916002,467374.3763565665,1
3,1974.2641025641026,2373.252564102564,2128.300641025641,23.031531886916504,13.388775476660092,24.53461497370151,2000.0,2395.0,2152.0,1959.0,2353.0,2116.0,3.7779585798815973,2.7786472715318853,3.8942965154503795,14059710.098282792,-0.08892643878243783,-0.26697664986074177,0.38335923709632647,0.5917022990835051,0.006114938770835562,0.6702190541181952,0.9919363238159344,2.390163170850726,1.324251303162976,1485.635462834976,24861.411437837207,476544.5831067504,1418.0266632462688,24411.092279799133,475813.25935991626,1727.0572579388734,30079.590066074972,592378.6037479464,1
4,1971.3352564102563,2374.39358974359,2124.273717948718,13.125423652202498,9.634830703484548,21.174437458908617,1994.0,2388.0,2142.0,1952.0,2365.0,2095.0,2.7575624589085943,2.413583168967792,3.3120956607494616,14036446.440949213,0.0539334079338252,-0.2562195351334728,0.05263410379999652,-0.13895105130486723,0.3650587938522568,-1.289131399496213,2.528737048617831,0.8148220633405776,4.090736457808246,1117.4411814120617,18936.033747113306,362290.4296263007,1644.2072501519945,28111.142883509114,543177.575546194,1583.755477873443,26756.709489170596,509368.8908217203,1
5,1969.4935897435898,2375.4846153846156,2120.0794871794874,21.07303583168968,14.16001972386588,36.26804076265615,1994.0,2396.0,2146.0,1942.0,2354.0,2095.0,3.4361604207758014,2.908382642998036,4.911130834977102,14016569.189929325,-0.07136642591279772,-0.32416755147114035,0.24047052165945074,-0.3373973386043259,0.037601301985889214,-0.2146404269500864,3.19649131859069,1.9955255330067114,0.2823952052077381,1496.0585497756063,27851.01427910567,570098.4160797851,1383.5672670486674,24510.892526191517,483907.8319394038,1987.634905761954,34270.865498399566,661213.9772487797,1
6,1967.6358974358975,2376.4660256410257,2116.992948717949,25.425121630506244,15.24756369165023,33.55187335634451,1988.0,2396.0,2146.0,1942.0,2354.0,2097.0,3.776706114398414,3.0035659105851313,4.523989151873764,14000840.94082594,0.07350389957874995,-0.26767816241175696,0.0037090186844100544,-0.12100448280296232,-0.1651563044216404,0.20513993478605394,1.805038607390978,1.7894328574528,0.8319786039720882,1642.431788258336,26097.614158908393,467591.62850538857,1522.8171037834159,24941.20448070392,464591.64850320015,1392.4415907854336,22879.121522371595,423790.54230845324,1
7,1966.9557692307692,2377.048717948718,2115.1346153846152,28.510223126232738,13.18993425378041,36.85367357001972,1990.0,2389.0,2134.0,1946.0,2365.0,2097.0,4.097428500986216,2.864720578566756,4.829585798816558,13993070.046810076,0.13838547535834572,-0.25150196786039647,-0.018366040703740347,-0.04213948035069639,-0.02469574130644634,0.07862777769134388,0.7923924194082215,0.13103379640704738,-0.12719035326638783,1866.288753197881,32354.054700643683,618905.4434565955,2440.1465894374296,40831.79940561232,772238.124476721,2446.286718988536,38092.45107332947,689611.7272549125,1
8,1965.2935897435898,2377.6634615384614,2111.879487179487,24.853548652202498,11.396357248520708,25.653425378040765,1990.0,2390.0,2131.0,1946.0,2365.0,2089.0,3.8614447731755677,2.6772928994082905,3.9858514135437217,13975697.398591798,0.05092995617669978,-0.16695469823288117,0.06428440694856556,0.030553967997082206,-0.13866551736428023,0.206720936766804,0.8533125482078341,0.32831134857571076,0.37434323278323056,1906.2345652330869,33555.96400519163,647115.8617410094,2345.0863209973663,40778.234213235766,790768.0765686918,2246.324131778655,36614.957748062625,689819.5231052698,1
9,1963.3423076923077,2377.6717948717946,2111.5602564102564,14.454620315581854,9.77433267587114,17.089958908612758,1978.0,2390.0,2131.0,1951.0,2365.0,2089.0,2.9611094674556333,2.4937541091387363,3.228251150558842,13966722.897754766,0.06041543752642841,-0.13952564088861252,-0.15919146725357075,-0.0984583906894353,-0.06694773878971652,-0.05696389696475542,0.4961222931247189,0.23793337861551622,1.1176577793845013,2213.037243898654,36869.6682626298,697751.374407843,2130.9327601314208,36531.34541026457,700889.1794659978,1647.9249193614187,27472.271047981594,517289.59921085567,1
