,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_max,y_max,z_max,x_min,y_min,z_min,x_mad,y_mad,z_mad,magnitude,corr_xy,corr_yz,corr_zx,skew_x,skew_y,skew_z,kurt_x,kurt_y,kurt_z,x_moment1,x_moment2,x_moment3,y_moment1,y_moment2,y_moment3,z_moment1,z_moment2,z_moment3,label
0,1943.6116452991453,2354.4866452991455,2098.803418803419,8960.42129601094,7177.775462677607,4952.784005405801,2356.0,2552.0,2739.0,1455.0,1697.0,1644.0,46.67628033914266,43.802942828183625,37.0664493388836,13726209.381415393,0.7541968787073459,0.31795451435890865,0.16496624156662182,-2.392210323581829,-3.711794179460697,-1.9949286057290405,8.392119100575002,14.396994023543623,14.580666626199566,807.3114132345122,8921.97458364093,144289.90922886494,1889.425710600851,27894.244337956367,530914.3712418446,610.6084069406758,7084.05565444964,110352.84644683877,1
1,1974.5988247863247,2373.3936965811968,2128.2911324786323,32.28617383254804,21.093400437851564,34.808938461081894,2015.0,2407.0,2158.0,1946.0,2348.0,2101.0,4.231700635546742,3.270631300679371,4.485265313390342,14061661.302406073,-0.13156592589951743,-0.11910360136102226,0.2847132515806026,0.483677869812653,0.6972532506656336,0.2685074311325737,2.9778929526497535,7.237827018660575,1.9254339164701166,1405.391302129456,22573.980871885447,410378.46396768355,1333.8222215308808,21443.08317641314,392133.4391290954,1974.9746478099128,31048.37882515838,555360.4441970851,1
2,1969.3445512820513,2375.4481837606836,2120.3739316239316,21.083741678994084,13.96846892349697,35.515089670538394,1994.0,2396.0,2146.0,1942.0,2354.0,2095.0,3.4359196937321235,2.886544396961055,4.8719797830374745,14017057.645306565,-0.06674006056939277,-0.3325492641521427,0.2277735841190729,-0.40655008837888024,0.08754540212177016,-0.2567568108720441,2.889322870802541,1.8042453129870353,0.22425350250661946,1739.3149190725085,32399.570477545563,664826.3936399126,1629.6610883158053,28905.622978574156,572074.8917420577,2380.2906543158547,41761.21228734545,819155.3893559512,1
3,1966.451923076923,2377.3888888888887,2113.448717948718,26.605594592373443,12.400047483380813,36.18219921104537,1990.0,2389.0,2134.0,1946.0,2365.0,2097.0,3.9649490466798163,2.8220560303893567,4.84408557966256,13985576.578184351,0.08014242944345465,-0.2555147021910768,0.034767961981935935,0.032885151191607793,-0.07432976835182936,0.3139904176498967,0.9117957755119543,-0.019656303505745765,-0.22456731833738353,1882.9630724393894,30593.21562237565,567735.4492241038,2858.1735325631607,48641.10439805856,948386.5327558279,2616.365330505063,45262.91457123502,906324.4524211534,1
4,1960.906517094017,2377.752670940171,2111.04594017094,28.378547271075313,12.741712951548688,23.867547620352113,1988.0,2391.0,2130.0,1939.0,2357.0,2089.0,4.048256697896157,2.70091919150413,3.7789557308787516,13955377.094457114,-0.0776546747527539,-0.18072093420223803,0.24560975398157778,-0.4696866100344548,-0.19229402534899975,-0.3075291047300142,1.0601981930764763,2.2059222540615773,0.8112992296751913,1366.997660420281,23596.03358911382,462010.3089107659,2256.8533117650118,39116.35771338361,760854.2202951623,2181.2673714069538,39947.17396885222,810060.5004399172,1
5,1956.5336538461538,2378.1736111111113,2108.578525641026,18.98177340154503,9.934068583808164,16.238491843359633,1972.0,2389.0,2121.0,1939.0,2365.0,2088.0,3.4403353057199713,2.4732980175688617,3.162768121301827,13929837.062012326,0.11069558893494016,-0.20146292502781793,-0.09359050311613236,-0.3171146490637876,-0.11810470024750883,-0.201461196697702,0.5523800359004549,0.3268410590095163,1.0364211987699639,2397.945392653638,41167.360601523374,805220.5798007023,2788.3295607066716,48854.898026911644,957186.9130170445,3029.464359316921,53511.319935639134,1050420.1676266626,1
6,1957.9102564102564,2377.0470085470088,2113.014423076923,33.45134779750165,11.253132076850026,23.023830436390526,1978.0,2401.0,2135.0,1906.0,2351.0,2092.0,4.221236028928387,2.5233992621813335,3.6873767258382193,13948595.005129859,-0.10099319406665296,-0.27264055624210415,0.3261944749754018,-0.15202644551127903,-0.507012862218489,0.6366029634916057,4.826770160542593,5.23827284454012,1.0103866126936891,1771.2140830879396,29327.883577540142,558365.9745363885,1204.530709247835,20597.569931936527,398303.2338995675,1535.9686118051181,25432.406668890675,485750.35334778536,1
7,1968.2548076923076,2374.2996794871797,2121.090277777778,96.53496620233399,13.295341777613414,33.81610205959165,1991.0,2391.0,2139.0,1928.0,2359.0,2090.0,7.764972674227082,2.832889888779321,4.45762850189934,14010349.922500217,-0.06605422779242959,-0.3167446671286786,0.17955725461716648,-0.9347040898625771,0.07442893539520384,-0.6820877151152048,0.3595289593132778,0.7395670918924457,1.871950343793075,4364.7316085349,64746.719490042946,1150063.6413648226,1954.1210519748672,32476.2574191052,616385.5146684485,2974.8989438811,48347.17081154279,892431.446624542,1
8,1974.4636752136753,2373.4732905982905,2123.5074786324785,46.92603093724889,12.787748146321867,25.4710979162101,2007.0,2398.0,2146.0,1948.0,2357.0,2090.0,4.4804747424939295,2.706204571188555,3.4860323526188846,14041166.27772984,-0.2661687312506311,-0.3038200415435182,0.45169403279585757,1.1273213646228317,-0.14833672946381576,0.1285988800232554,4.286558978537143,2.4756338850356725,4.386696353230354,975.115314202676,17146.670952765595,338419.39724318474,1120.4279466826474,19278.049386759343,374236.7773343026,1275.7856539968998,21771.500470135077,419193.6601274603,1
9,1975.6057692307693,2373.974358974359,2122.4577991452993,18.24842825443787,12.05062458908613,21.653133617777048,1998.0,2397.0,2141.0,1957.0,2355.0,2100.0,3.302350427350431,2.6336017970633328,3.5485865704215445,14043599.521638326,-0.04671871218212017,-0.19183762282110042,0.11270275593539938,0.01816433817423869,0.09326103673210859,-0.3077134901968796,1.2219057976045367,2.0951408253889356,1.4953331969231156,1865.382825568177,31847.673575293513,623927.5923607382,1464.7209107714914,25259.44644255997,494480.42382288957,2570.583735925934,43685.67399434782,840090.9585088014,1
10,1975.6613247863247,2374.2996794871797,2120.809829059829,44.540213629556575,13.907521264792901,31.36127091095039,2012.0,2390.0,2147.0,1951.0,2360.0,2101.0,5.28565476842711,2.913024942472063,4.361405599386368,14038370.969306162,-0.11680244520772083,-0.31597734558088164,0.2952265798213835,0.3900622479247312,0.08942363521315391,0.017211601042944415,0.9825628350935207,0.7328576674620715,0.7005852257705643,2094.446085262189,37626.22491074008,733089.911005504,2415.4059229183713,41053.136131515115,772932.008686172,2161.4873258431376,37731.744821800734,725272.7533270275,1
11,1969.3386752136753,2375.2606837606836,2118.4129273504273,10.169487133830083,9.001488421360218,10.3449824562605,1983.0,2388.0,2130.0,1958.0,2365.0,2106.0,2.562498858572603,2.3804651545036024,2.5594809244649253,14007831.464277029,0.0364433849508481,-0.1291205468086767,0.013760025463024236,0.005615543777631779,-0.002795713294074961,-0.029232502880654553,0.019410471388784156,0.3047661569169451,0.14691584804560298,2231.175457336019,37985.05238031368,733347.1380525831,2319.5822478762643,39615.8944508252,762337.385629054,2768.0989092683817,47203.11077402939,909906.8629653505,1
12,1965.9983974358975,2375.1837606837607,2118.136217948718,29.77296751725838,10.64785594272774,27.37620962771203,1991.0,2389.0,2148.0,1947.0,2361.0,2093.0,4.167250506793775,2.5375986193293945,3.7032705319964796,13993148.633522468,-0.1797561909759684,-0.25987288406232834,0.3827967873422409,0.3501000128615304,-0.10212053558401578,-0.20959195347564324,1.318682085145972,0.8173960675055443,3.7601427211968614,2310.868407584368,41346.46690132961,820736.1745510938,2194.1374048325547,37800.24411059222,731255.0496057966,1480.5362175879272,25218.891512257578,488010.5642128348,1
13,1957.394764957265,2381.3199786324785,2094.5074786324785,42.57012216697714,9.279558119201551,23.029858599970787,1989.0,2397.0,2126.0,1936.0,2370.0,2075.0,5.07644367740516,2.364421821352905,3.466657763532759,13889040.684563678,-0.1044020877845531,-0.24267052211619736,0.20493230716881797,0.5964587490556414,0.04278958455995113,0.9467677433735366,2.2645739681134813,1.0139490846613333,4.460361546768445,2663.6887322199796,48057.36677940164,965693.9591860847,1969.9442567382498,35077.815260287585,699818.5325598348,1810.2913113807026,34927.14941879101,736748.2198887195,1
14,1975.8931623931624,2367.436965811966,2137.0673076923076,72.90632076850025,85.25457369968586,578.889700443787,2022.0,2399.0,2199.0,1931.0,2326.0,2083.0,6.290137153919271,7.7711141244791335,21.178562623274594,14075968.253892269,-0.4930159513996048,-0.8562241866201532,0.5845484472527461,-0.2631620335511769,0.2518761721059435,-0.6456556796258001,3.3062625953194917,-0.4343718335339264,-1.1147760321729026,1600.8729012600124,24240.062018842415,420226.9790146232,3205.5371046629402,49660.476097336825,896162.7567854678,4626.807765026804,71406.57005356303,1293269.7187435431,1
15,1969.948717948718,2367.588141025641,2139.258547008547,37.14373767258383,17.696290988658777,39.77610216232011,2008.0,2383.0,2169.0,1944.0,2348.0,2121.0,4.167598071444196,3.1729279667982246,4.6172108992621546,14062598.687822169,-0.17649046491286322,-0.3657775218236635,0.4360351422744801,1.2297774725692907,-0.8042120906627368,1.2055840911230649,4.643968904437816,1.821690309387673,2.4570230350413658,1431.6571445858995,24816.902291783663,504596.1910255438,2801.760349221266,50376.392788100835,1030011.5897256705,1951.088535797841,34537.406843723285,708732.7418552479,1
16,1966.9246794871794,2369.249465811966,2134.911858974359,10.472425110946746,8.155181338574769,10.424389279257069,1979.0,2379.0,2149.0,1949.0,2359.0,2120.0,2.4811390532544317,2.2673411361312006,2.491220140258616,14039984.37161538,-0.010452326232581806,-0.059781059954151596,0.07523618458924189,-0.3230725735725959,-0.17041258706815382,0.0068303762146045945,1.0661786810308111,0.1804131803462936,0.6022038923778985,2369.938749686575,40547.64413065122,779171.4311056497,2773.3061076361737,48363.07476781896,949109.2717139027,2133.4762148329587,37379.31672751227,732595.3302140427,1
