,x_mean,y_mean,z_mean,x_var,y_var,z_var,x_max,y_max,z_max,x_min,y_min,z_min,x_mad,y_mad,z_mad,magnitude,corr_xy,corr_yz,corr_zx,skew_x,skew_y,skew_z,kurt_x,kurt_y,kurt_z,x_moment1,x_moment2,x_moment3,y_moment1,y_moment2,y_moment3,z_moment1,z_moment2,z_moment3,label
0,1951.5404647435898,2359.2648237179487,2106.227564102564,6923.531215168629,5461.810878013796,3895.658150476661,2356.0,2552.0,2739.0,1455.0,1697.0,1644.0,37.45698405910748,33.903520311985645,31.20842578895534,13810835.245749932,0.7558646303404728,0.33128501502055374,0.19342981230377923,-2.9119845863597993,-4.382346489232459,-2.4705994981229464,12.373565585962952,20.644495825086842,19.421519868328797,742.1865659815118,8929.828510699,162032.2825257653,2001.4468216783275,30092.57253606599,572229.86068065,531.7168393649403,5888.8993947512345,93624.1156035278,1
1,1971.9503205128206,2374.3946314102564,2124.8008814102564,88.31564092291255,29.4015577167057,109.04568832568006,2015.0,2407.0,2181.0,1925.0,2346.0,2078.0,6.662837463017806,3.9257523576182645,7.537565232577211,14041116.717882266,-0.30916317654584297,-0.40963642543086054,0.5650476948751246,-0.8928012521412952,0.29645864650325127,-0.37868816372021263,3.0773865841162857,4.220626872753825,2.754175343397276,3165.149969521742,50525.31210872851,942736.3252882463,2534.0509335247607,43561.12908223946,849987.8434301064,2664.2405396622325,42507.15054054391,798897.7035745402,1
2,1972.3854166666667,2374.0608974358975,2125.2483974358975,20.627095018696583,12.144528681788294,32.669067944608805,1994.0,2395.0,2151.0,1952.0,2353.0,2095.0,3.524096888354726,2.667645155325446,4.293672440006694,14043150.12741733,-0.15414648641195364,-0.35062095068050225,0.35924918894457725,0.25861993714415,0.20323896926932022,-0.40727649447592634,0.8895892805245489,1.6700435020499427,1.6522018977024748,2309.0733022671907,37249.66684339226,707739.5124455469,1916.7463700092728,31586.72954323682,598197.5515172865,2149.7430040365734,33454.53176176055,617524.3110249884,1
3,1968.842548076923,2375.7752403846152,2119.347355769231,23.748045430380916,14.219114525548571,39.743526661889796,1994.0,2396.0,2146.0,1942.0,2354.0,2095.0,3.6837584365754275,2.939980892504933,5.184940134985088,14012282.18634864,-0.01603200369897182,-0.351293234773261,0.16197490725485594,-0.29718380188073334,0.09341785620359326,-0.23744356191202648,1.874294036966356,1.284522173724815,-0.02484115041074153,2256.0055934141465,40005.99452049853,790466.9713101023,2306.584957732636,40912.991669617295,814351.21017367,2786.6252169186123,45619.499234620045,862819.0491760034,1
4,1966.5584935897436,2377.2127403846152,2114.199919871795,25.822700294830703,13.54488575952293,36.01732371152819,1990.0,2396.0,2146.0,1942.0,2354.0,2097.0,3.8756016035913845,2.861964720475829,4.760811208189517,13988334.022942798,0.08629861138775222,-0.26410589656033423,0.0518692899260997,-0.11686775796034625,-0.2460119646181149,0.37778239065508146,1.2443976215196928,1.4557054730593357,0.48294843088197226,2783.059181045394,50192.37060238981,997750.3532156989,2504.7300852872922,43086.203964247914,828201.9069031725,2418.7663112247446,40689.768035444205,756493.3523109244,1
5,1963.6810897435898,2377.667467948718,2111.797275641026,30.857430863740962,10.606569870767588,24.20329385991946,1990.0,2390.0,2131.0,1939.0,2365.0,2089.0,4.145152757232078,2.584895448101586,3.8663059613329867,13969033.743763097,-0.025992227663031612,-0.17469300823028536,0.2127866177427164,-0.4548902046512326,-0.08993133294502623,0.049633717890739955,1.4626936746188672,0.3018334627254018,0.37167394752759586,2512.1227622876404,41366.89818650453,778820.3302294462,3577.020500724649,61825.06196503852,1208372.0344612345,3247.0877950184595,53959.54518623211,1037111.16901817,1
6,1960.4559294871794,2377.9583333333335,2110.2447916666665,24.13667958477153,11.741853632478632,22.614355886084404,1988.0,2391.0,2130.0,1939.0,2357.0,2089.0,3.7690747503698376,2.6054019764956737,3.765574919871707,13951206.367287178,-0.07990521522414196,-0.20194143646378623,0.254678763396523,-0.2857607731729832,-0.21022638916169653,-0.07336060384393536,1.2245494628155917,2.04372904503475,0.5209290298017244,2703.0935629047203,52254.285053691645,1112881.309000969,3003.0130343754777,51844.241655627135,1008350.7905415096,3337.4947632147982,61003.629766308426,1229717.0515050378,1
7,1957.380608974359,2378.1334134615386,2108.92828525641,24.283822706073305,12.08516559187007,19.843014046833908,1988.0,2391.0,2130.0,1939.0,2357.0,2088.0,3.798268254848866,2.638492742233759,3.4364929399860364,13934435.892965604,0.052509355703136584,-0.1905224219072921,-0.012901292838372526,0.2535591289526143,-0.2752536838660179,0.0076764373989127764,1.608194965708173,1.9452983721545332,1.3032945766644017,1703.1984640885826,26803.533524430608,493046.0029615177,3267.8341973063584,54438.38611254986,1039580.9462057925,2547.4442322119194,42056.11004452277,800649.8889812246,1
8,1955.8064903846155,2377.753205128205,2110.1009615384614,15.774653387728055,9.86697690664037,16.595575998520708,1976.0,2389.0,2135.0,1939.0,2362.0,2088.0,3.038058008197742,2.461802987343858,3.104528784516809,13931415.40021358,0.05371888267133579,-0.16542997368748,0.01799587634844872,-0.18546638395917092,-0.10628524242268649,-0.23596921861781486,1.2470697551692238,0.5835907441959467,2.4269503888552837,2728.0529276635702,45994.16084580821,867714.3542903353,3582.696750811387,60972.552298264985,1177328.9321149513,2098.616762236562,34950.92330819421,663754.1875073848,1
9,1958.2908653846155,2376.4667467948716,2114.83733974359,58.50353835367358,13.672772429476908,38.41504805124095,1991.0,2401.0,2139.0,1906.0,2351.0,2092.0,5.495591022559168,2.8440944613946066,4.9148554353632585,13955034.285644371,-0.07446673622285571,-0.38358583283378256,0.25920471148778157,0.6397153995646101,-0.45385959240103463,0.6997054732909521,2.955683295542727,2.895143728555891,0.4791045687017954,1403.263832287223,23130.85567185219,438959.93384669296,1677.393186686945,29035.886755965144,566938.8510161381,2695.810528169645,46720.8290597304,917543.0717372389,1
10,1966.4975961538462,2374.7323717948716,2119.9903846153848,97.7924621702416,14.091836682281395,35.53997164694281,1991.0,2401.0,2139.0,1906.0,2351.0,2090.0,8.04938285872762,2.8709499301446373,4.70552114151872,14000825.86419104,-0.12383879043393312,-0.3564816595489807,0.2756055621437368,-0.7394393109593302,-0.08037221162277562,-0.4263997592228471,0.4823987778350989,2.3558812955751645,0.8297975243691522,6859.538677472696,121081.70044987096,2312149.54223113,1938.7166965008041,33406.64277043691,643513.252064138,4366.403908677279,78799.64044873774,1579362.089757814,1
11,1972.8994391025642,2373.924278846154,2122.3721955128203,14.046377890522272,9.515500281219182,19.345845500236276,1990.0,2391.0,2142.0,1955.0,2363.0,2090.0,2.8384434325690084,2.4189693894847086,3.205931413338278,14032312.414792351,-0.007866739811226865,-0.21531379874167514,0.059360824689735636,-0.1688413770024218,-0.007133462470624745,-1.1235976856205594,1.4521500422242646,0.511339172965084,5.479445286945662,3524.8014206986422,65565.73500452384,1329712.4340966144,2565.5394450194112,44568.16544246623,861719.3317599713,3468.072425326595,59881.4774632442,1133597.5349269125,1
12,1974.8020833333333,2373.612980769231,2123.081730769231,41.832623864850426,13.185953294501973,26.4861085428994,2007.0,2398.0,2146.0,1948.0,2355.0,2090.0,4.378188434828997,2.754674787352071,3.6070404955621256,14041357.88633994,-0.22355548944737055,-0.2793636667023729,0.3942617300075675,0.9403692253879684,-0.16904075803729085,0.05273247980187753,4.07130457085796,2.2064694671067766,3.3715145106655093,1505.7046975218473,26950.101121910986,537144.0878233882,1477.0336240741751,25407.35896012271,492915.50328571355,1730.8596305680667,30478.635608352793,603991.4923010109,1
13,1976.0709134615386,2373.6959134615386,2122.883814102564,41.62598089635725,14.83341278738289,30.75252647826266,2007.0,2398.0,2146.0,1948.0,2355.0,2090.0,4.41294051251239,2.905970706977282,4.043951090976335,14045924.232791377,-0.2082668926484973,-0.293552784688561,0.3791191050742047,0.5082013916045091,-0.006543927208997006,-0.021292406639850322,3.6282633336272765,2.2499022108046063,2.3759231957184266,2336.0269537793342,35139.71773347334,642853.9801411858,2000.6572935396573,33340.82310545155,639563.483766081,3047.1856371622034,50648.17807683886,980570.8770208335,1
